Age,Gender,Education_Level,Job_Title,Years_of_Experience,Salary,Gender_Female,Gender_Male,Gender_Other,Education_Level_encode,Job_Title_encode
42.0,Female,Master,Sales Manager,13.0,130000.0,1.0,0.0,0.0,3.0,102946.42857142857
26.0,Male,High School,Digital Marketing Manager,2.0,40000.0,0.0,1.0,0.0,1.0,93269.23076923077
32.0,Female,Bachelor,Content Marketing Manager,7.0,90000.0,1.0,0.0,0.0,2.0,123150.68493150685
27.0,Male,PhD,Sales Representative,4.0,55000.0,0.0,1.0,0.0,4.0,44078.94736842105
50.0,Female,Master,Senior Product Marketing Manager,18.0,180000.0,1.0,0.0,0.0,3.0,126594.20289855072
36.0,Male,Bachelor,Junior Sales Representative,3.0,45000.0,0.0,1.0,0.0,2.0,36951.21951219512
48.0,Female,PhD,Director of Marketing,19.0,190000.0,1.0,0.0,0.0,4.0,137840.9090909091
31.0,Male,High School,Sales Associate,3.0,50000.0,0.0,1.0,0.0,1.0,35857.142857142855
29.0,Female,Bachelor,Financial Manager,4.0,55000.0,1.0,0.0,0.0,2.0,143059.7014925373
45.0,Male,Master,Marketing Manager,13.0,130000.0,0.0,1.0,0.0,3.0,117164.70588235294
25.0,Female,High School,Sales Executive,1.0,35000.0,1.0,0.0,0.0,1.0,43026.31578947369
41.0,Male,Bachelor,Content Marketing Manager,12.0,120000.0,0.0,1.0,0.0,2.0,123150.68493150685
35.0,Female,PhD,Senior Product Marketing Manager,9.0,95000.0,1.0,0.0,0.0,4.0,126594.20289855072
23.0,Male,Bachelor,Sales Representative,1.0,35000.0,0.0,1.0,0.0,2.0,44078.94736842105
42.0,Female,Master,Digital Marketing Manager,14.0,140000.0,1.0,0.0,0.0,3.0,93269.23076923077
26.0,Male,High School,Sales Manager,2.0,40000.0,0.0,1.0,0.0,1.0,102946.42857142857
32.0,Female,Bachelor,Director of Marketing,8.0,80000.0,1.0,0.0,0.0,2.0,137840.9090909091
27.0,Male,PhD,Marketing Manager,4.0,55000.0,0.0,1.0,0.0,4.0,117164.70588235294
50.0,Female,Master,Content Marketing Manager,19.0,190000.0,1.0,0.0,0.0,3.0,123150.68493150685
36.0,Male,Bachelor,Sales Director,6.0,75000.0,0.0,1.0,0.0,2.0,124112.90322580645
48.0,Female,PhD,Senior Product Marketing Manager,17.0,170000.0,1.0,0.0,0.0,4.0,126594.20289855072
31.0,Male,High School,Sales Associate,3.0,50000.0,0.0,1.0,0.0,1.0,35857.142857142855
29.0,Female,Bachelor,Financial Manager,4.0,55000.0,1.0,0.0,0.0,2.0,143059.7014925373
45.0,Male,Master,Marketing Manager,13.0,130000.0,0.0,1.0,0.0,3.0,117164.70588235294
25.0,Female,High School,Sales Executive,1.0,35000.0,1.0,0.0,0.0,1.0,43026.31578947369
41.0,Male,Bachelor,Content Marketing Manager,12.0,120000.0,0.0,1.0,0.0,2.0,123150.68493150685
35.0,Female,PhD,Senior Product Marketing Manager,9.0,95000.0,1.0,0.0,0.0,4.0,126594.20289855072
23.0,Male,Bachelor,Sales Representative,1.0,35000.0,0.0,1.0,0.0,2.0,44078.94736842105
42.0,Female,Master,Digital Marketing Manager,14.0,140000.0,1.0,0.0,0.0,3.0,93269.23076923077
26.0,Male,High School,Sales Manager,2.0,40000.0,0.0,1.0,0.0,1.0,102946.42857142857
32.0,Female,Bachelor,Director of Marketing,8.0,80000.0,1.0,0.0,0.0,2.0,137840.9090909091
27.0,Male,PhD,Marketing Manager,4.0,55000.0,0.0,1.0,0.0,4.0,117164.70588235294
50.0,Female,Master,Content Marketing Manager,19.0,190000.0,1.0,0.0,0.0,3.0,123150.68493150685
36.0,Male,Bachelor,Sales Director,6.0,75000.0,0.0,1.0,0.0,2.0,124112.90322580645
48.0,Female,PhD,Senior Product Marketing Manager,17.0,170000.0,1.0,0.0,0.0,4.0,126594.20289855072
31.0,Male,High School,Sales Associate,3.0,50000.0,0.0,1.0,0.0,1.0,35857.142857142855
29.0,Female,Bachelor,Financial Manager,4.0,55000.0,1.0,0.0,0.0,2.0,143059.7014925373
45.0,Male,Master,Marketing Manager,13.0,130000.0,0.0,1.0,0.0,3.0,117164.70588235294
25.0,Female,High School,Sales Executive,1.0,35000.0,1.0,0.0,0.0,1.0,43026.31578947369
41.0,Male,Bachelor,Content Marketing Manager,12.0,120000.0,0.0,1.0,0.0,2.0,123150.68493150685
35.0,Female,PhD,Senior Product Marketing Manager,9.0,95000.0,1.0,0.0,0.0,4.0,126594.20289855072
23.0,Male,Bachelor,Sales Representative,1.0,35000.0,0.0,1.0,0.0,2.0,44078.94736842105
42.0,Female,Master,Digital Marketing Manager,14.0,140000.0,1.0,0.0,0.0,3.0,93269.23076923077
26.0,Male,High School,Sales Manager,2.0,40000.0,0.0,1.0,0.0,1.0,102946.42857142857
32.0,Female,Bachelor,Director of Marketing,8.0,80000.0,1.0,0.0,0.0,2.0,137840.9090909091
27.0,Male,PhD,Marketing Manager,4.0,55000.0,0.0,1.0,0.0,4.0,117164.70588235294
50.0,Female,Master,Content Marketing Manager,19.0,190000.0,1.0,0.0,0.0,3.0,123150.68493150685
36.0,Male,Bachelor,Sales Director,6.0,75000.0,0.0,1.0,0.0,2.0,124112.90322580645
48.0,Female,PhD,Senior Product Marketing Manager,17.0,170000.0,1.0,0.0,0.0,4.0,126594.20289855072
31.0,Male,High School,Sales Associate,3.0,50000.0,0.0,1.0,0.0,1.0,35857.142857142855
29.0,Female,Bachelor,Financial Manager,4.0,55000.0,1.0,0.0,0.0,2.0,143059.7014925373
45.0,Male,Master,Marketing Manager,13.0,130000.0,0.0,1.0,0.0,3.0,117164.70588235294
25.0,Female,High School,Sales Executive,1.0,35000.0,1.0,0.0,0.0,1.0,43026.31578947369
41.0,Male,Bachelor,Content Marketing Manager,12.0,120000.0,0.0,1.0,0.0,2.0,123150.68493150685
35.0,Female,PhD,Senior Product Marketing Manager,9.0,95000.0,1.0,0.0,0.0,4.0,126594.20289855072
23.0,Male,Bachelor,Sales Representative,1.0,35000.0,0.0,1.0,0.0,2.0,44078.94736842105
42.0,Female,Master,Digital Marketing Manager,14.0,140000.0,1.0,0.0,0.0,3.0,93269.23076923077
26.0,Male,High School,Sales Manager,2.0,40000.0,0.0,1.0,0.0,1.0,102946.42857142857
32.0,Female,Bachelor,Director of Marketing,8.0,80000.0,1.0,0.0,0.0,2.0,137840.9090909091
27.0,Male,PhD,Marketing Manager,4.0,55000.0,0.0,1.0,0.0,4.0,117164.70588235294
50.0,Female,Master,Content Marketing Manager,19.0,190000.0,1.0,0.0,0.0,3.0,123150.68493150685
36.0,Male,Bachelor,Sales Director,6.0,75000.0,0.0,1.0,0.0,2.0,124112.90322580645
48.0,Female,PhD,Senior Product Marketing Manager,17.0,170000.0,1.0,0.0,0.0,4.0,126594.20289855072
31.0,Male,High School,Sales Associate,3.0,50000.0,0.0,1.0,0.0,1.0,35857.142857142855
29.0,Female,Bachelor,Financial Manager,4.0,55000.0,1.0,0.0,0.0,2.0,143059.7014925373
45.0,Male,Master,Marketing Manager,13.0,130000.0,0.0,1.0,0.0,3.0,117164.70588235294
25.0,Female,High School,Sales Executive,1.0,35000.0,1.0,0.0,0.0,1.0,43026.31578947369
41.0,Male,Bachelor,Content Marketing Manager,12.0,120000.0,0.0,1.0,0.0,2.0,123150.68493150685
35.0,Female,PhD,Senior Product Marketing Manager,9.0,95000.0,1.0,0.0,0.0,4.0,126594.20289855072
23.0,Male,Bachelor,Sales Representative,1.0,35000.0,0.0,1.0,0.0,2.0,44078.94736842105
42.0,Female,Master,Digital Marketing Manager,14.0,140000.0,1.0,0.0,0.0,3.0,93269.23076923077
26.0,Male,High School,Sales Manager,2.0,40000.0,0.0,1.0,0.0,1.0,102946.42857142857
32.0,Female,Bachelor,Director of Marketing,8.0,80000.0,1.0,0.0,0.0,2.0,137840.9090909091
27.0,Male,PhD,Marketing Manager,4.0,55000.0,0.0,1.0,0.0,4.0,117164.70588235294
50.0,Female,Master,Content Marketing Manager,19.0,190000.0,1.0,0.0,0.0,3.0,123150.68493150685
36.0,Male,Bachelor,Sales Director,6.0,75000.0,0.0,1.0,0.0,2.0,124112.90322580645
48.0,Female,PhD,Senior Product Marketing Manager,17.0,170000.0,1.0,0.0,0.0,4.0,126594.20289855072
31.0,Male,High School,Sales Associate,3.0,50000.0,0.0,1.0,0.0,1.0,35857.142857142855
29.0,Female,Bachelor,Financial Manager,4.0,55000.0,1.0,0.0,0.0,2.0,143059.7014925373
45.0,Male,Master,Marketing Manager,13.0,130000.0,0.0,1.0,0.0,3.0,117164.70588235294
25.0,Female,High School,Sales Executive,1.0,35000.0,1.0,0.0,0.0,1.0,43026.31578947369
41.0,Male,Bachelor,Content Marketing Manager,12.0,120000.0,0.0,1.0,0.0,2.0,123150.68493150685
35.0,Female,PhD,Senior Product Marketing Manager,9.0,95000.0,1.0,0.0,0.0,4.0,126594.20289855072
23.0,Male,Bachelor,Sales Representative,1.0,35000.0,0.0,1.0,0.0,2.0,44078.94736842105
42.0,Female,Master,Digital Marketing Manager,14.0,140000.0,1.0,0.0,0.0,3.0,93269.23076923077
26.0,Male,High School,Sales Manager,2.0,40000.0,0.0,1.0,0.0,1.0,102946.42857142857
32.0,Female,Bachelor,Director of Marketing,8.0,80000.0,1.0,0.0,0.0,2.0,137840.9090909091
27.0,Male,PhD,Marketing Manager,4.0,55000.0,0.0,1.0,0.0,4.0,117164.70588235294
50.0,Female,Master,Content Marketing Manager,19.0,190000.0,1.0,0.0,0.0,3.0,123150.68493150685
37.0,Male,Master,Marketing Manager,11.0,110000.0,0.0,1.0,0.0,3.0,117164.70588235294
26.0,Female,Bachelor,Sales Representative,2.0,40000.0,1.0,0.0,0.0,2.0,44078.94736842105
42.0,Male,PhD,Content Marketing Manager,15.0,150000.0,0.0,1.0,0.0,4.0,123150.68493150685
33.0,Female,High School,Sales Executive,4.0,55000.0,1.0,0.0,0.0,1.0,43026.31578947369
29.0,Male,Bachelor,Sales Manager,5.0,70000.0,0.0,1.0,0.0,2.0,102946.42857142857
45.0,Female,Master,Director of Marketing,16.0,160000.0,1.0,0.0,0.0,3.0,137840.9090909091
24.0,Male,High School,Sales Associate,1.0,35000.0,0.0,1.0,0.0,1.0,35857.142857142855
39.0,Female,Bachelor,Financial Manager,10.0,100000.0,1.0,0.0,0.0,2.0,143059.7014925373
31.0,Male,PhD,Senior Product Marketing Manager,7.0,90000.0,0.0,1.0,0.0,4.0,126594.20289855072
27.0,Female,Master,Digital Marketing Manager,3.0,50000.0,1.0,0.0,0.0,3.0,93269.23076923077
43.0,Male,Bachelor,Content Marketing Manager,14.0,140000.0,0.0,1.0,0.0,2.0,123150.68493150685
28.0,Female,High School,Sales Representative,2.0,40000.0,1.0,0.0,0.0,1.0,44078.94736842105
50.0,Male,PhD,Marketing Manager,18.0,180000.0,0.0,1.0,0.0,4.0,117164.70588235294
35.0,Female,Bachelor,Sales Executive,7.0,90000.0,1.0,0.0,0.0,2.0,43026.31578947369
23.0,Male,Bachelor,Sales Manager,1.0,35000.0,0.0,1.0,0.0,2.0,102946.42857142857
41.0,Female,Master,Director of Marketing,12.0,120000.0,1.0,0.0,0.0,3.0,137840.9090909091
26.0,Male,High School,Financial Manager,3.0,45000.0,0.0,1.0,0.0,1.0,143059.7014925373
32.0,Female,Bachelor,Sales Director,8.0,80000.0,1.0,0.0,0.0,2.0,124112.90322580645
27.0,Male,PhD,Marketing Manager,4.0,55000.0,0.0,1.0,0.0,4.0,117164.70588235294
50.0,Female,Master,Content Marketing Manager,18.0,180000.0,1.0,0.0,0.0,3.0,123150.68493150685
36.0,Male,Bachelor,Sales Representative,6.0,75000.0,0.0,1.0,0.0,2.0,44078.94736842105
48.0,Female,PhD,Senior Product Marketing Manager,19.0,190000.0,1.0,0.0,0.0,4.0,126594.20289855072
31.0,Male,High School,Junior Sales Representative,3.0,40000.0,0.0,1.0,0.0,1.0,36951.21951219512
29.0,Female,Bachelor,Sales Director,5.0,70000.0,1.0,0.0,0.0,2.0,124112.90322580645
45.0,Male,Master,Director of Marketing,15.0,150000.0,0.0,1.0,0.0,3.0,137840.9090909091
25.0,Female,High School,Sales Associate,1.0,35000.0,1.0,0.0,0.0,1.0,35857.142857142855
41.0,Male,Bachelor,Financial Manager,12.0,120000.0,0.0,1.0,0.0,2.0,143059.7014925373
35.0,Female,PhD,Marketing Manager,8.0,80000.0,1.0,0.0,0.0,4.0,117164.70588235294
23.0,Male,Bachelor,Sales Executive,1.0,35000.0,0.0,1.0,0.0,2.0,43026.31578947369
42.0,Female,Master,Sales Manager,13.0,130000.0,1.0,0.0,0.0,3.0,102946.42857142857
26.0,Male,High School,Digital Marketing Manager,2.0,40000.0,0.0,1.0,0.0,1.0,93269.23076923077
32.0,Female,Bachelor,Content Marketing Manager,7.0,90000.0,1.0,0.0,0.0,2.0,123150.68493150685
27.0,Male,PhD,Sales Representative,4.0,55000.0,0.0,1.0,0.0,4.0,44078.94736842105
50.0,Female,Master,Senior Product Marketing Manager,18.0,180000.0,1.0,0.0,0.0,3.0,126594.20289855072
36.0,Male,Bachelor,Junior Sales Representative,3.0,45000.0,0.0,1.0,0.0,2.0,36951.21951219512
48.0,Female,PhD,Director of Marketing,19.0,190000.0,1.0,0.0,0.0,4.0,137840.9090909091
31.0,Male,High School,Sales Associate,3.0,50000.0,0.0,1.0,0.0,1.0,35857.142857142855
29.0,Female,Bachelor,Financial Manager,4.0,55000.0,1.0,0.0,0.0,2.0,143059.7014925373
45.0,Male,Master,Marketing Manager,13.0,130000.0,0.0,1.0,0.0,3.0,117164.70588235294
25.0,Female,High School,Sales Executive,1.0,35000.0,1.0,0.0,0.0,1.0,43026.31578947369
41.0,Male,Bachelor,Content Marketing Manager,12.0,120000.0,0.0,1.0,0.0,2.0,123150.68493150685
35.0,Female,PhD,Senior Product Marketing Manager,9.0,95000.0,1.0,0.0,0.0,4.0,126594.20289855072
23.0,Male,Bachelor,Sales Representative,1.0,35000.0,0.0,1.0,0.0,2.0,44078.94736842105
42.0,Female,Master,Digital Marketing Manager,14.0,140000.0,1.0,0.0,0.0,3.0,93269.23076923077
26.0,Male,High School,Sales Manager,2.0,40000.0,0.0,1.0,0.0,1.0,102946.42857142857
32.0,Female,Bachelor,Director of Marketing,8.0,80000.0,1.0,0.0,0.0,2.0,137840.9090909091
27.0,Male,PhD,Marketing Manager,4.0,55000.0,0.0,1.0,0.0,4.0,117164.70588235294
50.0,Female,Master,Content Marketing Manager,19.0,190000.0,1.0,0.0,0.0,3.0,123150.68493150685
36.0,Male,Bachelor,Sales Director,6.0,75000.0,0.0,1.0,0.0,2.0,124112.90322580645
48.0,Female,PhD,Senior Product Marketing Manager,17.0,170000.0,1.0,0.0,0.0,4.0,126594.20289855072
31.0,Male,High School,Sales Associate,3.0,50000.0,0.0,1.0,0.0,1.0,35857.142857142855
29.0,Female,Bachelor,Financial Manager,4.0,55000.0,1.0,0.0,0.0,2.0,143059.7014925373
45.0,Male,Master,Marketing Manager,13.0,130000.0,0.0,1.0,0.0,3.0,117164.70588235294
25.0,Female,High School,Sales Executive,1.0,35000.0,1.0,0.0,0.0,1.0,43026.31578947369
41.0,Male,Bachelor,Content Marketing Manager,12.0,120000.0,0.0,1.0,0.0,2.0,123150.68493150685
35.0,Female,PhD,Senior Product Marketing Manager,9.0,95000.0,1.0,0.0,0.0,4.0,126594.20289855072
23.0,Male,Bachelor,Sales Representative,1.0,35000.0,0.0,1.0,0.0,2.0,44078.94736842105
42.0,Female,Master,Digital Marketing Manager,14.0,140000.0,1.0,0.0,0.0,3.0,93269.23076923077
26.0,Male,High School,Sales Manager,2.0,40000.0,0.0,1.0,0.0,1.0,102946.42857142857
32.0,Female,Bachelor,Director of Marketing,8.0,80000.0,1.0,0.0,0.0,2.0,137840.9090909091
27.0,Male,PhD,Marketing Manager,4.0,55000.0,0.0,1.0,0.0,4.0,117164.70588235294
50.0,Female,Master,Content Marketing Manager,19.0,190000.0,1.0,0.0,0.0,3.0,123150.68493150685
36.0,Male,Bachelor,Sales Director,6.0,75000.0,0.0,1.0,0.0,2.0,124112.90322580645
48.0,Female,PhD,Senior Product Marketing Manager,17.0,170000.0,1.0,0.0,0.0,4.0,126594.20289855072
31.0,Male,High School,Sales Associate,3.0,50000.0,0.0,1.0,0.0,1.0,35857.142857142855
29.0,Female,Bachelor,Financial Manager,4.0,55000.0,1.0,0.0,0.0,2.0,143059.7014925373
45.0,Male,Master,Marketing Manager,13.0,130000.0,0.0,1.0,0.0,3.0,117164.70588235294
25.0,Female,High School,Sales Executive,1.0,35000.0,1.0,0.0,0.0,1.0,43026.31578947369
41.0,Male,Bachelor,Content Marketing Manager,12.0,120000.0,0.0,1.0,0.0,2.0,123150.68493150685
35.0,Female,PhD,Senior Product Marketing Manager,9.0,95000.0,1.0,0.0,0.0,4.0,126594.20289855072
23.0,Male,Bachelor,Sales Representative,1.0,35000.0,0.0,1.0,0.0,2.0,44078.94736842105
42.0,Female,Master,Digital Marketing Manager,14.0,140000.0,1.0,0.0,0.0,3.0,93269.23076923077
26.0,Male,High School,Sales Manager,2.0,40000.0,0.0,1.0,0.0,1.0,102946.42857142857
32.0,Female,Bachelor,Director of Marketing,8.0,80000.0,1.0,0.0,0.0,2.0,137840.9090909091
27.0,Male,PhD,Marketing Manager,4.0,55000.0,0.0,1.0,0.0,4.0,117164.70588235294
50.0,Female,Master,Content Marketing Manager,19.0,190000.0,1.0,0.0,0.0,3.0,123150.68493150685
36.0,Male,Bachelor,Sales Director,6.0,75000.0,0.0,1.0,0.0,2.0,124112.90322580645
48.0,Female,PhD,Senior Product Marketing Manager,17.0,170000.0,1.0,0.0,0.0,4.0,126594.20289855072
31.0,Male,High School,Sales Associate,3.0,50000.0,0.0,1.0,0.0,1.0,35857.142857142855
29.0,Female,Bachelor,Financial Manager,4.0,55000.0,1.0,0.0,0.0,2.0,143059.7014925373
45.0,Male,Master,Marketing Manager,13.0,130000.0,0.0,1.0,0.0,3.0,117164.70588235294
25.0,Female,High School,Sales Executive,1.0,35000.0,1.0,0.0,0.0,1.0,43026.31578947369
41.0,Male,Bachelor,Content Marketing Manager,12.0,120000.0,0.0,1.0,0.0,2.0,123150.68493150685
35.0,Female,PhD,Senior Product Marketing Manager,9.0,95000.0,1.0,0.0,0.0,4.0,126594.20289855072
23.0,Male,Bachelor,Sales Representative,1.0,35000.0,0.0,1.0,0.0,2.0,44078.94736842105
42.0,Female,Master,Digital Marketing Manager,14.0,140000.0,1.0,0.0,0.0,3.0,93269.23076923077
26.0,Male,High School,Sales Manager,2.0,40000.0,0.0,1.0,0.0,1.0,102946.42857142857
32.0,Female,Bachelor,Director of Marketing,8.0,80000.0,1.0,0.0,0.0,2.0,137840.9090909091
27.0,Male,PhD,Marketing Manager,4.0,55000.0,0.0,1.0,0.0,4.0,117164.70588235294
50.0,Female,Master,Content Marketing Manager,19.0,190000.0,1.0,0.0,0.0,3.0,123150.68493150685
36.0,Male,Bachelor,Sales Director,6.0,75000.0,0.0,1.0,0.0,2.0,124112.90322580645
48.0,Female,PhD,Senior Product Marketing Manager,17.0,170000.0,1.0,0.0,0.0,4.0,126594.20289855072
31.0,Male,High School,Sales Associate,3.0,50000.0,0.0,1.0,0.0,1.0,35857.142857142855
29.0,Female,Bachelor,Financial Manager,4.0,55000.0,1.0,0.0,0.0,2.0,143059.7014925373
45.0,Male,Master,Marketing Manager,13.0,130000.0,0.0,1.0,0.0,3.0,117164.70588235294
25.0,Female,High School,Sales Executive,1.0,35000.0,1.0,0.0,0.0,1.0,43026.31578947369
41.0,Male,Bachelor,Content Marketing Manager,12.0,120000.0,0.0,1.0,0.0,2.0,123150.68493150685
35.0,Female,PhD,Senior Product Marketing Manager,9.0,95000.0,1.0,0.0,0.0,4.0,126594.20289855072
23.0,Male,Bachelor,Sales Representative,1.0,35000.0,0.0,1.0,0.0,2.0,44078.94736842105
42.0,Female,Master,Digital Marketing Manager,14.0,140000.0,1.0,0.0,0.0,3.0,93269.23076923077
26.0,Male,High School,Sales Manager,2.0,40000.0,0.0,1.0,0.0,1.0,102946.42857142857
32.0,Female,Bachelor,Director of Marketing,8.0,80000.0,1.0,0.0,0.0,2.0,137840.9090909091
27.0,Male,PhD,Marketing Manager,4.0,55000.0,0.0,1.0,0.0,4.0,117164.70588235294
50.0,Female,Master,Content Marketing Manager,19.0,190000.0,1.0,0.0,0.0,3.0,123150.68493150685
36.0,Male,Bachelor,Sales Director,6.0,75000.0,0.0,1.0,0.0,2.0,124112.90322580645
48.0,Female,PhD,Senior Product Marketing Manager,17.0,170000.0,1.0,0.0,0.0,4.0,126594.20289855072
31.0,Male,High School,Sales Associate,3.0,50000.0,0.0,1.0,0.0,1.0,35857.142857142855
29.0,Female,Bachelor,Financial Manager,4.0,55000.0,1.0,0.0,0.0,2.0,143059.7014925373
45.0,Male,Master,Marketing Manager,13.0,130000.0,0.0,1.0,0.0,3.0,117164.70588235294
25.0,Female,High School,Sales Executive,1.0,35000.0,1.0,0.0,0.0,1.0,43026.31578947369
41.0,Male,Bachelor,Content Marketing Manager,12.0,120000.0,0.0,1.0,0.0,2.0,123150.68493150685
35.0,Female,PhD,Senior Product Marketing Manager,9.0,95000.0,1.0,0.0,0.0,4.0,126594.20289855072
23.0,Male,Bachelor,Sales Representative,1.0,35000.0,0.0,1.0,0.0,2.0,44078.94736842105
42.0,Female,Master,Digital Marketing Manager,14.0,140000.0,1.0,0.0,0.0,3.0,93269.23076923077
26.0,Male,High School,Sales Manager,2.0,40000.0,0.0,1.0,0.0,1.0,102946.42857142857
32.0,Female,Bachelor,Director of Marketing,8.0,80000.0,1.0,0.0,0.0,2.0,137840.9090909091
27.0,Male,PhD,Marketing Manager,4.0,55000.0,0.0,1.0,0.0,4.0,117164.70588235294
50.0,Female,Master,Content Marketing Manager,19.0,190000.0,1.0,0.0,0.0,3.0,123150.68493150685
36.0,Male,Bachelor,Sales Director,6.0,75000.0,0.0,1.0,0.0,2.0,124112.90322580645
48.0,Female,PhD,Senior Product Marketing Manager,17.0,170000.0,1.0,0.0,0.0,4.0,126594.20289855072
31.0,Male,High School,Sales Associate,3.0,50000.0,0.0,1.0,0.0,1.0,35857.142857142855
29.0,Female,Bachelor,Financial Manager,4.0,55000.0,1.0,0.0,0.0,2.0,143059.7014925373
45.0,Male,Master,Marketing Manager,13.0,130000.0,0.0,1.0,0.0,3.0,117164.70588235294
25.0,Female,High School,Sales Executive,1.0,35000.0,1.0,0.0,0.0,1.0,43026.31578947369
38.0,Male,Master,Marketing Manager,12.0,120000.0,0.0,1.0,0.0,3.0,117164.70588235294
27.0,Female,Bachelor,Sales Representative,3.0,45000.0,1.0,0.0,0.0,2.0,44078.94736842105
43.0,Male,PhD,Content Marketing Manager,16.0,160000.0,0.0,1.0,0.0,4.0,123150.68493150685
34.0,Female,High School,Sales Executive,5.0,70000.0,1.0,0.0,0.0,1.0,43026.31578947369
30.0,Male,Bachelor,Sales Manager,6.0,75000.0,0.0,1.0,0.0,2.0,102946.42857142857
46.0,Female,Master,Director of Marketing,17.0,170000.0,1.0,0.0,0.0,3.0,137840.9090909091
25.0,Male,High School,Sales Associate,1.0,35000.0,0.0,1.0,0.0,1.0,35857.142857142855
40.0,Female,Bachelor,Financial Manager,11.0,110000.0,1.0,0.0,0.0,2.0,143059.7014925373
32.0,Male,PhD,Senior Product Marketing Manager,8.0,80000.0,0.0,1.0,0.0,4.0,126594.20289855072
28.0,Female,Master,Digital Marketing Manager,4.0,55000.0,1.0,0.0,0.0,3.0,93269.23076923077
44.0,Male,Bachelor,Content Marketing Manager,15.0,150000.0,0.0,1.0,0.0,2.0,123150.68493150685
29.0,Female,High School,Sales Representative,2.0,40000.0,1.0,0.0,0.0,1.0,44078.94736842105
51.0,Male,PhD,Marketing Manager,19.0,190000.0,0.0,1.0,0.0,4.0,117164.70588235294
36.0,Female,Bachelor,Sales Executive,8.0,80000.0,1.0,0.0,0.0,2.0,43026.31578947369
24.0,Male,Bachelor,Sales Manager,1.0,35000.0,0.0,1.0,0.0,2.0,102946.42857142857
42.0,Female,Master,Director of Marketing,13.0,130000.0,1.0,0.0,0.0,3.0,137840.9090909091
27.0,Male,High School,Financial Manager,3.0,45000.0,0.0,1.0,0.0,1.0,143059.7014925373
33.0,Female,Bachelor,Sales Director,7.0,90000.0,1.0,0.0,0.0,2.0,124112.90322580645
28.0,Male,PhD,Marketing Manager,4.0,55000.0,0.0,1.0,0.0,4.0,117164.70588235294
51.0,Female,Master,Content Marketing Manager,19.0,190000.0,1.0,0.0,0.0,3.0,123150.68493150685
37.0,Male,Bachelor,Sales Representative,7.0,90000.0,0.0,1.0,0.0,2.0,44078.94736842105
49.0,Female,PhD,Senior Product Marketing Manager,20.0,200000.0,1.0,0.0,0.0,4.0,126594.20289855072
32.0,Male,High School,Junior Sales Representative,3.0,40000.0,0.0,1.0,0.0,1.0,36951.21951219512
30.0,Female,Bachelor,Sales Director,5.0,70000.0,1.0,0.0,0.0,2.0,124112.90322580645
46.0,Male,Master,Director of Marketing,16.0,160000.0,0.0,1.0,0.0,3.0,137840.9090909091
26.0,Female,High School,Sales Associate,1.0,35000.0,1.0,0.0,0.0,1.0,35857.142857142855
42.0,Male,Bachelor,Financial Manager,13.0,130000.0,0.0,1.0,0.0,2.0,143059.7014925373
36.0,Female,PhD,Marketing Manager,9.0,95000.0,1.0,0.0,0.0,4.0,117164.70588235294
24.0,Male,Bachelor,Sales Executive,1.0,35000.0,0.0,1.0,0.0,2.0,43026.31578947369
43.0,Female,Master,Sales Manager,14.0,140000.0,1.0,0.0,0.0,3.0,102946.42857142857
27.0,Male,High School,Digital Marketing Manager,2.0,40000.0,0.0,1.0,0.0,1.0,93269.23076923077
33.0,Female,Bachelor,Content Marketing Manager,7.0,90000.0,1.0,0.0,0.0,2.0,123150.68493150685
28.0,Male,PhD,Sales Representative,4.0,55000.0,0.0,1.0,0.0,4.0,44078.94736842105
51.0,Female,Master,Senior Product Marketing Manager,19.0,190000.0,1.0,0.0,0.0,3.0,126594.20289855072
37.0,Male,Bachelor,Junior Sales Representative,6.0,75000.0,0.0,1.0,0.0,2.0,36951.21951219512
49.0,Female,PhD,Director of Marketing,20.0,200000.0,1.0,0.0,0.0,4.0,137840.9090909091
32.0,Male,High School,Sales Associate,3.0,50000.0,0.0,1.0,0.0,1.0,35857.142857142855
30.0,Female,Bachelor,Financial Manager,4.0,55000.0,1.0,0.0,0.0,2.0,143059.7014925373
46.0,Male,Master,Marketing Manager,14.0,140000.0,0.0,1.0,0.0,3.0,117164.70588235294
26.0,Female,High School,Sales Executive,1.0,35000.0,1.0,0.0,0.0,1.0,43026.31578947369
42.0,Male,Bachelor,Content Marketing Manager,13.0,130000.0,0.0,1.0,0.0,2.0,123150.68493150685
36.0,Female,PhD,Senior Product Marketing Manager,10.0,100000.0,1.0,0.0,0.0,4.0,126594.20289855072
24.0,Male,Bachelor,Sales Representative,1.0,35000.0,0.0,1.0,0.0,2.0,44078.94736842105
